,M,L,P,R,T,rho,epsilon,kappa,del_ad,del_rad,del_actual,convective,radiative
513,1.0204088176352706e+33,1.7043251596678154e+33,1.436795041443848e+16,20001570642.50956,6906682.776450258,15.502811081083651,0.11211736947415057,2.109950061708513,0.39952196997496275,0.08776422049397738,0.08776422049397738,0,1
514,1.0224018036072145e+33,1.7045477463234598e+33,1.4300594993889224e+16,20027157264.1571,6898928.537209546,15.447477408602417,0.11105629403492497,2.1058617009295717,0.39952187195737415,0.08741686344903594,0.08741686344903594,0,1
515,1.0243947895791584e+33,1.7047682308460556e+33,1.423345266272202e+16,20052770081.23703,6891175.080800592,15.39224789340534,0.11000364929769273,2.1017902567204154,0.39952177267271816,0.0870712482124787,0.0870712482124787,0,1
516,1.0263877755511023e+33,1.7049866288585793e+33,1.4166522887257466e+16,20078409279.11111,6883422.285751604,15.33712259961964,0.10895937199023174,2.09773562235776,0.3995216721417677,0.08672736684215517,0.08672736684215517,0,1
517,1.0283807615230461e+33,1.705202955915479e+33,1.4099805136230882e+16,20104075044.407673,6875670.032405192,15.28210158627522,0.10792339951451832,2.0936976921438113,0.39952157038488295,0.08638521136933787,0.08638521136933787,0,1
518,1.03037374749499e+33,1.7054172275026747e+33,1.4033298880792316e+16,20129767565.021606,6867918.20291837,15.227184907366945,0.10689566993664384,2.089676361396069,0.39952146742200473,0.08604477379931727,0.08604477379931727,0,1
519,1.0323667334669339e+33,1.7056294590375582e+33,1.3967003594506528e+16,20155487030.114353,6860166.681262554,15.172372611916982,0.10587612197686196,2.0856715264372725,0.3995213632726563,0.08570604611199169,0.08570604611199169,0,1
520,1.0343597194388778e+33,1.7058396658689935e+33,1.3900918753353012e+16,20181233630.113926,6852415.3532235585,15.117664744037185,0.10486469499977677,2.0816830845853715,0.3995212579559392,0.08536902026244796,0.08536902026244796,0,1
521,1.0363527054108216e+33,1.706047863277316e+33,1.3835043835725976e+16,20207007556.71489,6844664.106401603,15.063061342991453,0.10386132900465242,2.077710934143694,0.3995211514905303,0.08503368818153917,0.08503368818153917,0,1
522,1.0383456913827655e+33,1.706254066474333e+33,1.3769378322434354e+16,20232809002.878372,6836912.830211306,15.008562443258159,0.10286596461586281,2.073754974391182,0.3995210438946821,0.08470004177645477,0.08470004177645477,0,1
523,1.0403386773547094e+33,1.7064582906033245e+33,1.3703921696701798e+16,20258638162.832066,6829161.41588169,14.954168074592586,0.10187854307346135,2.069815105572712,0.39952093518621756,0.08436807293128364,0.08436807293128364,0,1
524,1.0423316633266533e+33,1.7066605507390415e+33,1.3638673444166686e+16,20284495232.070213,6821409.756456178,14.899878262089379,0.1008990062238821,2.0658912288895817,0.39952082538253036,0.08403777350757335,0.08403777350757335,0,1
525,1.0443246492985973e+33,1.706860861887707e+33,1.3573633052882112e+16,20310380407.353626,6813657.746792594,14.845693026245005,0.09992729651076765,2.061983246490029,0.39952071450058124,0.08370913534488028,0.08370913534488028,0,1
526,1.0463176352705412e+33,1.707059238987016e+33,1.3508800013315906e+16,20336293886.709667,6805905.283563167,14.791612383020253,0.09896335696591664,2.0580910614598973,0.39952060255689553,0.08338215026131508,0.08338215026131508,0,1
527,1.048310621242485e+33,1.7072556969061357e+33,1.344417381835061e+16,20362235869.432274,6798152.265254525,14.737636343902688,0.09800713120035597,2.0542145778134113,0.39952048956756114,0.08305681005408247,0.08305681005408247,0,1
528,1.050303607214429e+33,1.707450250445705e+33,1.3379753963283482e+16,20388206556.081924,6790398.592167697,14.683764915969183,0.09705856339553791,2.0503537004839982,0.3995203755482264,0.0827331065000121,0.0827331065000121,0,1
529,1.0522965931863728e+33,1.707642914337834e+33,1.3315539945826514e+16,20414206148.485676,6782644.166418116,14.629998101948406,0.09611759829464979,2.0465083353152513,0.3995202605140967,0.08241103135608538,0.08241103135608538,0,1
530,1.0542895791583167e+33,1.7078337032461058e+33,1.3251531266106416e+16,20440234849.73713,6774888.891935615,14.576335900283329,0.09518418119404902,2.042678389052006,0.39952014447993367,0.08209057635995587,0.08209057635995587,0,1
531,1.0562825651302606e+33,1.7080226317655746e+33,1.3187727426664616e+16,20466292864.19646,6767132.674464429,14.522778305193729,0.09425825793481064,2.0388637693314386,0.3995200274600505,0.08177173323046102,0.08177173323046102,0,1
532,1.0582755511022045e+33,1.7082097144227668e+33,1.3124127932457272e+16,20492380397.490395,6759375.421563196,14.469325306738707,0.09333977489439473,2.0350643846743632,0.39951990946831195,0.08145449366813111,0.08145449366813111,0,1
533,1.0602685370741483e+33,1.7083949656756802e+33,1.3060732290855256e+16,20518497656.512222,6751617.042604954,14.41597689087917,0.09242867897842359,2.0312801444765003,0.39951979051812864,0.08113884935568738,0.08113884935568738,0,1
534,1.0622615230460922e+33,1.7085783999137857e+33,1.2997540011644166e+16,20544644849.421787,6743857.448777145,14.362733039540363,0.09152491761257715,2.0275109589999603,0.3995196706224579,0.08082479195853835,0.08082479195853835,0,1
535,1.0642545090180361e+33,1.7087600314580245e+33,1.2934550607024326e+16,20570822185.645504,6736096.553081609,14.309593730674337,0.09062843873459671,2.0237567393647287,0.39951954979379967,0.08051231312526644,0.08051231312526644,0,1
536,1.06624749498998e+33,1.7089398745608106e+33,1.2871763591610772e+16,20597029875.876343,6728334.270334592,14.256558938322428,0.08973919078640155,2.0200173975402977,0.39951942804419166,0.08020140448811022,0.08020140448811022,0,1
537,1.0682404809619238e+33,1.70911794340603e+33,1.2809178482433276e+16,20623268132.073826,6720570.517166738,14.203628632677768,0.08885712270631456,2.0162928463373246,0.39951930538521074,0.07989205766343824,0.07989205766343824,0,1
538,1.0702334669338677e+33,1.7092942521090402e+33,1.2746794798936316e+16,20649537167.46405,6712805.212023097,14.150802780147721,0.08798218392139447,2.0125829993994504,0.3995191818279681,0.07958426425221868,0.07958426425221868,0,1
539,1.0722264529058116e+33,1.7094688147166702e+33,1.2684612062979106e+16,20675837196.53966,6705038.275163116,14.09808134341635,0.08711432433987924,2.0088877711951736,0.3995190573831054,0.07927801584048251,0.07927801584048251,0,1
540,1.0742194388777556e+33,1.709641645207222e+33,1.262262979883557e+16,20702168435.059868,6697269.628660645,14.045464281506867,0.08625349434373118,2.005207077009766,0.3995189320607956,0.07897330399977756,0.07897330399977756,0,1
541,1.0762124248496995e+33,1.7098127574904685e+33,1.256084753319437e+16,20728531100.05044,6689499.196403939,13.992951549844054,0.08539964478128916,2.001540832937366,0.39951880587073574,0.0786701202876207,0.0786701202876207,0,1
542,1.0782054108216434e+33,1.7099821654076548e+33,1.2499264795158876e+16,20754925409.80371,6681726.904095652,13.940543100316678,0.08455272696002511,1.997888955873074,0.3995186788221475,0.07836845624794019,0.07836845624794019,0,1
543,1.0801983967935873e+33,1.7101498827314981e+33,1.2437881116247184e+16,20781351583.878563,6673952.679252838,13.88823888133991,0.08371269263939962,1.9942513635051506,0.3995185509237738,0.07806830341151302,0.07806830341151302,0,1
544,1.0821913827655311e+33,1.7103159231661872e+33,1.2376696030392118e+16,20807809843.100456,6666176.451206957,13.83603883791769,0.08287949402382369,1.9906279743073438,0.39951842218387446,0.07776965329639755,0.07776965329639755,0,1
545,1.084184368737475e+33,1.7104803003473826e+33,1.2315709073941212e+16,20834300409.56139,6658398.151103867,13.783942911705093,0.08205308375571715,1.9870187075312256,0.3995182926102242,0.07747249740835753,0.07747249740835753,0,1
546,1.0861773547094189e+33,1.7106430278422172e+33,1.2254919785656734e+16,20860823506.619938,6650617.711903831,13.731951041070722,0.08123341490866766,1.9834234831986568,0.3995181622101112,0.07717682724128175,0.07717682724128175,0,1
547,1.0881703406813628e+33,1.7108041191492955e+33,1.2194327706715666e+16,20887379358.901234,6642835.06838151,13.680063161158989,0.08042044098068829,1.9798422220943146,0.3995180309903319,0.07688263427759738,0.07688263427759738,0,1
548,1.0901633266533066e+33,1.7109635876986937e+33,1.213393238070972e+16,20913968192.296967,6635050.1571259685,13.628279203952484,0.07961411588757174,1.976274845758292,0.39951789895718903,0.07658990998867653,0.07658990998867653,0,1
549,1.0921563126252505e+33,1.71112144685196e+33,1.2073733353645322e+16,20940590233.96538,6627262.916540675,13.57659909833424,0.07881439395634095,1.9727212764787985,0.3995177661164893,0.07629864583523838,0.07629864583523838,0,1
550,1.0941492985971944e+33,1.711277709902115e+33,1.2013730173943624e+16,20967245712.331295,6619473.286843495,13.525022770150041,0.07802122991879373,1.9691814372848933,0.39951763247353916,0.07600883326774367,0.07600883326774367,0,1
551,1.0961422845691383e+33,1.7114323900736503e+33,1.19539223924405e+16,20993934857.08607,6611681.210066701,13.47355014227067,0.07723457890514171,1.965655251939354,0.3995174980331428,0.07572046372678537,0.07572046372678537,0,1
552,1.0981352705410822e+33,1.71158550052253e+33,1.1894309562386548e+16,21020657899.18765,6603886.630056963,13.422181134654181,0.07645439643774564,1.962142644931546,0.399517362799599,0.0754335286434713,0.0754335286434713,0,1
553,1.100128256513026e+33,1.7117370543361902e+33,1.1834891239447084e+16,21047415070.86051,6596089.492475355,13.370915664408107,0.07568063842493715,1.9586435414704428,0.3995172267766974,0.07514801943980345,0.07514801943980345,0,1
554,1.1021212424849699e+33,1.7118870645335376e+33,1.1775666981702148e+16,21074206605.595715,6588289.744797351,13.319753645851693,0.07491326115493559,1.9551578674776517,0.3995170899677159,0.07486392752904984,0.07486392752904984,0,1
555,1.104114228456914e+33,1.7120355440649528e+33,1.17166363496465e+16,21101032738.150864,6580487.336312827,13.268694990578087,0.07415222128985334,1.9516855495805454,0.3995169523754181,0.07458124431611148,0.07458124431611148,0,1
556,1.1061072144288578e+33,1.7121825058122866e+33,1.1657798906189632e+16,21127893704.550137,6572682.218126064,13.217739607516517,0.07339747585979184,1.9482265151054787,0.3995168140020486,0.07429996119788468,0.07429996119788468,0,1
557,1.1081002004008017e+33,1.7123279625888624e+33,1.1599154216655744e+16,21154789742.08426,6564874.343155741,13.166887402994478,0.07264898225702346,1.9447806920710313,0.39951667484933223,0.07402006956361665,0.07402006956361665,0,1
558,1.1100931863727456e+33,1.7124719271394758e+33,1.1540701848783768e+16,21181721089.31052,6557063.666134939,13.116138280799854,0.07190669823026312,1.941348009181345,0.3995165349184675,0.0737415607952561,0.0737415607952561,0,1
559,1.1120861723446895e+33,1.7126144121403932e+33,1.1482441372727352e+16,21208687986.052776,6549250.143611142,13.065492142243084,0.071170581879025,1.9379283958195466,0.39951639421012775,0.07346442626779953,0.07346442626779953,0,1
560,1.1140791583166333e+33,1.712755430199354e+33,1.1424372361054872e+16,21235690673.401436,6541433.733946237,13.014948886219267,0.07044059164806456,1.9345217820411986,0.39951625272445473,0.0731886573496314,0.0731886573496314,0,1
561,1.1160721442885772e+33,1.7128949938555688e+33,1.136649438874942e+16,21262729393.71347,6533614.397316509,12.964508409270278,0.06971668632190613,1.9311280985678494,0.3995161104610548,0.07291424540285942,0.07291424540285942,0,1
562,1.1180651302605211e+33,1.7130331155797206e+33,1.1308807033208814e+16,21289804390.612415,6525792.095712647,12.914170605646877,0.06899882501945327,1.9277472767806283,0.39951596741899986,0.07264118178364515,0.07264118178364515,0,1
563,1.120058116232465e+33,1.7131698077739638e+33,1.1251309874245594e+16,21316915908.988358,6517966.792939742,12.863935367370775,0.06828696718868298,1.9243792487139177,0.39951582359681853,0.07236945784252931,0.07236945784252931,0,1
564,1.1220511022044088e+33,1.7133050827719248e+33,1.119400249408702e+16,21344064194.997948,6510138.454617286,12.81380258429674,0.06758107260142122,1.921023947049082,0.39951567899249796,0.07209906492475265,0.07209906492475265,0,1
565,1.1240440881763527e+33,1.713438952838702e+33,1.1136884477375078e+16,21371249496.0644,6502307.048179174,12.763772144174645,0.06688110134819891,1.9176813051082793,0.39951553360347647,0.07182999437057251,0.07182999437057251,0,1
566,1.1260370741482966e+33,1.7135714301708656e+33,1.1079955411166472e+16,21398472060.877483,6494472.5428737,12.713843932711546,0.06618701383319049,1.914351256848298,0.3995153874266429,0.0715622375155734,0.0715622375155734,0,1
567,1.1280300601202405e+33,1.7137025268964575e+33,1.1023214884932628e+16,21425732139.393536,6486634.9097635625,12.664017833633725,0.06549877076922915,1.9110337368544918,0.3995152404583317,0.07129578569097463,0.07129578569097463,0,1
568,1.1300230460921844e+33,1.7138322550749923e+33,1.0966662490559698e+16,21453029982.83544,6478794.121725861,12.614293728748748,0.06481633317290293,1.9077286803347664,0.3995150926943203,0.07103063022393288,0.07103063022393288,0,1
569,1.1320160320641282e+33,1.713960626697455e+33,1.0910297822348552e+16,21480365843.69266,6470950.153452095,12.564671498007524,0.06413966235972783,1.9044360231135975,0.399514944129825,0.07076676243783989,0.07076676243783989,0,1
570,1.1340090180360723e+33,1.7140876536863044e+33,1.0854120477014784e+16,21507739975.7212,6463102.981448166,12.51515101956633,0.06346871993939722,1.901155701626169,0.3995147947594988,0.07050417365261763,0.07050417365261763,0,1
571,1.1360020040080161e+33,1.7142133478954692e+33,1.0798130053688712e+16,21535152633.94363,6455252.584034381,12.465732169848877,0.06280346781110874,1.897887652912516,0.3995146445774266,0.07024285518500772,0.07024285518500772,0,1
572,1.13799498997996e+33,1.7143377211103512e+33,1.0742326153915376e+16,21562604074.649086,6447398.941345446,12.416414823608347,0.06214386815896628,1.8946318146117473,0.39951449357712143,0.06998279834885794,0.06998279834885794,0,1
573,1.1399879759519039e+33,1.714460785047824e+33,1.0686708381654534e+16,21590094555.39326,6439542.035330467,12.367198853989443,0.06148988344745633,1.8913881249563074,0.3995143417515229,0.06972399445540363,0.06972399445540363,0,1
574,1.1419809619238478e+33,1.7145825513562322e+33,1.0631276343280668e+16,21617624334.998405,6431681.849752954,12.318084132590455,0.060841476416997574,1.8881565227663613,0.39951418909299186,0.06946643481354829,0.06946643481354829,0,1
575,1.1439739478957917e+33,1.714703031615394e+33,1.0576029647582984e+16,21645193673.553333,6423818.370190818,12.269070529525314,0.06019861007956617,1.8849369474441304,0.399514035593308,0.06921011073013662,0.06921011073013662,0,1
576,1.1459669338677355e+33,1.7148222373365974e+33,1.0520967905765408e+16,21672802832.413418,6415951.584036373,12.220157913485654,0.05956124771439052,1.881729338968371,0.399513881243664,0.06895501351022709,0.06895501351022709,0,1
577,1.1479599198396794e+33,1.7149401799626037e+33,1.0466090731446588e+16,21700452074.20059,6408081.480496332,12.171346151802915,0.05892935286371867,1.8785336378888784,0.3995137260346661,0.06870113445736035,0.06870113445736035,0,1
578,1.1499529058116233e+33,1.715056870867646e+33,1.0411397740659896e+16,21728141662.80334,6400208.0505918125,12.122635110510412,0.058302889328657605,1.875349785321042,0.3995135699563249,0.0684484648738243,0.0684484648738243,0,1
579,1.1519458917835672e+33,1.7151723213574285e+33,1.0356888551853424e+16,21755871863.376728,6392331.287158332,12.07402465440547,0.05768182116508178,1.8721777229404373,0.39951341299805776,0.06819699606091514,0.06819699606091514,0,1
580,1.153938877755511e+33,1.715286542669128e+33,1.030256278588999e+16,21783642942.34236,6384451.18484581,12.02551464711152,0.05706611267961057,1.869017392977534,0.3995132551486802,0.06794671931919839,0.06794671931919839,0,1
581,1.1559318637274549e+33,1.7153995459713927e+33,1.0248420066047128e+16,21811455167.388412,6376567.740118569,11.977104951140246,0.05645572842565615,1.8658687382123722,0.3995130963964043,0.0676976259487632,0.0676976259487632,0,1
582,1.1579248496993988e+33,1.7155113423643427e+33,1.0194460018017098e+16,21839308807.46962,6368680.951255331,11.928795427953776,0.055850633199537536,1.8627317019693612,0.3995129367288355,0.06744970724947755,0.06744970724947755,0,1
583,1.1599178356713427e+33,1.715621942879571e+33,1.0140682269906884e+16,21867204132.80727,6360790.818349223,11.880585938026837,0.055250792036663714,1.8596062281120753,0.39951277613296665,0.06720295452123813,0.06720295452123813,0,1
584,1.1619108216432866e+33,1.7157313584801407e+33,1.0087086452238188e+16,21895141414.88922,6352897.343307769,11.832476340908975,0.05465617020778129,1.8564922610381638,0.3995126145951773,0.06695735906422082,0.06695735906422082,0,1
585,1.1639038076152306e+33,1.7158396000605884e+33,1.003367219794743e+16,21923120926.469887,6345000.529852898,11.784466495286798,0.05406673321528988,1.8533897456742408,0.39951245210122766,0.06671291217912557,0.06671291217912557,0,1
586,1.1658967935871745e+33,1.7159466784469217e+33,9980439142385768.0,21951142941.570236,6337100.383520942,11.736556259046242,0.053482446789623155,1.8502986274708801,0.3995122886362536,0.06646960516742229,0.06646960516742229,0,1
587,1.1678897795591183e+33,1.7160526043966204e+33,9927386923319070.0,21979207735.477806,6329196.911662632,11.688745489334883,0.05290327688569096,1.8472188523976196,0.39951212418476706,0.06622742933159245,0.06622742933159245,0,1
588,1.1698827655310622e+33,1.7161573885986357e+33,9874515180927922.0,22007315584.746693,6321290.1234431,11.641034042624238,0.05232918967939041,1.8441503669380543,0.3995119587306486,0.06598637597537094,0.06598637597537094,0,1
589,1.1718757515030061e+33,1.7162610416733915e+33,9821823557807644.0,22035466767.19754,6313380.029841883,11.593421774772178,0.05176015156417523,1.8410931180849335,0.39951179225714295,0.06574643640398449,0.06574643640398449,0,1
590,1.17386873747495e+33,1.7163635741727827e+33,9769311698968272.0,22063661561.917576,6305466.643652918,11.545908541085325,0.051196129147692344,1.838047053335349,0.3995116247468592,0.06550760192439031,0.06550760192439031,0,1
591,1.1758617234468938e+33,1.716464996580177e+33,9716979251834560.0,22091900249.260563,6297549.979484542,11.498494196381492,0.05063708924847558,1.8350121206859482,0.3995114561817625,0.06526986384551271,0.06526986384551271,0,1
592,1.1778547094188377e+33,1.716565319310413e+33,9664825866245994.0,22120183110.84684,6289630.053759498,11.451178595052202,0.05008299889270523,1.8319882686281705,0.3995112865431714,0.0650332134784776,0.0650332134784776,0,1
593,1.1798476953907816e+33,1.7166645527098023e+33,9612851194456772.0,22148510429.563297,6281706.884714927,11.403961591125219,0.049533825311024196,1.8289754461435794,0.399511115811755,0.06479764213684804,0.06479764213684804,0,1
594,1.1818406813627255e+33,1.716762707056127e+33,9561054891135822.0,22176882489.563396,6273780.492402371,11.356843038327167,0.04898953593541715,1.8259736026992182,0.3995109439675294,0.06456314113685827,0.06456314113685827,0,1
595,1.1838336673346694e+33,1.7168597925586423e+33,9509436613366790.0,22205299576.267143,6265850.898687779,11.309822790146146,0.04845009839614767,1.8229826882429807,0.399510770989849,0.06432970179764567,0.06432970179764567,0,1
596,1.1858266533066132e+33,1.716955824717711e+33,9457996674558106.0,22233762337.001637,6257921.546287763,11.262895315319334,0.04791559883949372,1.8200026531990916,0.39951059582431364,0.06409717999413052,0.06409717999413052,0,1
597,1.1878196392785571e+33,1.71705084522624e+33,9406738620587168.0,22262273222.49107,6250012.872681772,11.216028465803351,0.04738670189458991,1.8170334484635664,0.39951041226637013,0.06386476129254312,0.06386476129254312,0,1
598,1.189812625250501e+33,1.7171448669401212e+33,9355662528725650.0,22290832803.89961,6242127.333344365,11.169218630168867,0.04686343566170852,1.814075025399736,0.3995102195221387,0.06363234797027771,0.06363234797027771,0,1
599,1.1918056112224449e+33,1.7172378970413788e+33,9304767794172474.0,22319441280.44308,6234263.820992969,11.122467802343166,0.04634570573546831,1.8111273358338618,0.39951001787383905,0.06339998339916068,0.06339998339916068,0,1
600,1.1937985971943889e+33,1.717329942691566e+33,9254053816773200.0,22348098855.815903,6226421.244391469,11.07577792872923,0.04583342014518824,1.8081903320506927,0.3995098076001523,0.06316770993648262,0.06316770993648262,0,1
601,1.1957915831663328e+33,1.717421011031767e+33,9203520001020032.0,22376805738.191048,6218598.528350211,11.029150908547969,0.04532648929761916,1.805263966789177,0.39950958897623406,0.06293556892913323,0.06293556892913323,0,1
602,1.1977845691382767e+33,1.717511109182593e+33,9153165756051794.0,22405562140.22008,6210794.613725992,10.982588594189687,0.04482482592092835,1.802348193238136,0.39950936227372214,0.06270360071816179,0.06270360071816179,0,1
603,1.1997775551102205e+33,1.7176002442441868e+33,9102990495653952.0,22434368279.033134,6203008.457422072,10.936092791574508,0.044328345009904215,1.7994429650319987,0.39950912776074193,0.062471844643745375,0.062471844643745375,0,1
604,1.2017705410821644e+33,1.7176884232962195e+33,9052993638258604.0,22463224376.238914,6195239.0323881665,10.889665260521292,0.043836963772345534,1.796548236246618,0.39950888570191356,0.06224033905054634,0.06224033905054634,0,1
605,1.2037635270541083e+33,1.717775653397892e+33,9003174606944482.0,22492130657.924713,6187485.327620446,10.843307715124643,0.043350601576604406,1.7936639613950507,0.399508636358352,0.062009121293434596,0.062009121293434596,0,1
606,1.2057565130260522e+33,1.7178619415879348e+33,8953532829436954.0,22521087354.65638,6179746.348161542,10.797021824139678,0.042869179900251776,1.790790095423455,0.39950837998766925,0.06177822774356079,0.06177822774356079,0,1
607,1.207749498997996e+33,1.7179472948846074e+33,8904067738108020.0,22550094701.47836,6172021.11510054,10.75080921137419,0.04239262227983298,1.7879265937069695,0.3995081168439731,0.06154769379475686,0.06154769379475686,0,1
608,1.2097424849699399e+33,1.718031720285699e+33,8854778769976316.0,22579152937.913654,6164308.665572986,10.70467145608779,0.04192085426168694,1.785073412045669,0.3995078471778635,0.06131755387024837,0.06131755387024837,0,1
609,1.2117354709418838e+33,1.7181152247685288e+33,8805665366707110.0,22608262307.963852,6156608.052760881,10.658610093397744,0.04145380335379754,1.7822305066605395,0.39950757123642866,0.06108784142965832,0.06108784142965832,0,1
610,1.2137284569138277e+33,1.7181978152899442e+33,8756726974612306.0,22637423060.109116,6148918.3458926845,10.612626614691097,0.04099139897865235,1.7793978341895043,0.3995072892632378,0.0608585889762858,0.0608585889762858,0,1
611,1.2157214428857716e+33,1.7182794987863232e+33,8707963044650444.0,22666635447.30818,6141238.6302433135,10.566722468042789,0.04053357242707903,1.7765753516834615,0.399507001498334,0.06062982806464032,0.06062982806464032,0,1
612,1.2177144288577154e+33,1.7183602821735726e+33,8659373032426692.0,22695899726.998356,6133568.0071341405,10.520899058639412,0.04008025681303604,1.773763016602395,0.3995067081782238,0.060401589308216874,0.060401589308216874,0,1
613,1.2197074148296593e+33,1.7184401723471287e+33,8610956398192858.0,22725216161.095528,6125905.593932997,10.475157749208291,0.03963138702933209,1.7709607868115016,0.3995064095358658,0.060173902387493164,0.060173902387493164,0,1
614,1.2217004008016032e+33,1.7185191761819576e+33,8562712606847383.0,22754585015.99416,6118250.524054173,10.429499860451577,0.03918689970424859,1.76816862057736,0.3995061058006581,0.05994679605813326,0.05994679605813326,0,1
615,1.2236933867735471e+33,1.7185973005325543e+33,8514641127935340.0,22784006562.567287,6110601.946958413,10.383926671485028,0.03874673315904358,1.7653864765641318,0.39950579719842316,0.059720298159381596,0.059720298159381596,0,1
616,1.2256863727454911e+33,1.718674552232944e+33,8466741435648434.0,22813481076.166523,6102959.02815292,10.338439420281212,0.0383108273663134,1.762614313829791,0.3995054839513927,0.059494435622631445,0.059494435622631445,0,1
617,1.227679358717435e+33,1.7187509380966807e+33,8419013008825018.0,22843008836.622055,6095320.949191356,10.293039304116828,0.03787912390919085,1.7598520918224339,0.3995051662781904,0.05926923448015476,0.05926923448015476,0,1
618,1.2296723446893789e+33,1.718826464916848e+33,8371455330950061.0,22872590128.24264,6087686.907673838,10.247727480023796,0.03745156594135766,1.7570997703765359,0.39950484439381134,0.059044719873973854,0.059044719873973854,0,1
619,1.2316653306613227e+33,1.718901139466059e+33,8324067890155178.0,22902225239.815624,6080056.117246941,10.202505065244,0.03702809814785289,1.7543573096453517,0.3995045185096051,0.0588209160627216,0.0588209160627216,0,1
620,1.2336583166332666e+33,1.7189749684964562e+33,8276850179218610.0,22931914464.60692,6072427.807603698,10.157373137687223,0.03660866670665431,1.7516246661605468,0.3995041888332507,0.05859784629908859,0.05859784629908859,0,1
621,1.2356513026052105e+33,1.719047958739712e+33,8229801695565242.0,22961658100.361004,6064801.224483598,10.11233273639219,0.03619321925101662,1.7489017905741238,0.3995038555687359,0.0583755327652972,0.0583755327652972,0,1
622,1.2376442885771544e+33,1.719120116907027e+33,8182921941266586.0,22991456449.300953,6057175.62967259,10.067384861990316,0.03578170483254724,1.7461886334418453,0.39950351891633357,0.05815399677748624,0.05815399677748624,0,1
623,1.2396372745490982e+33,1.719191449689133e+33,8136210423040786.0,23021309818.128403,6049550.301003077,10.022530477172044,0.03537407388500044,1.7434851457744467,0.39950317907257543,0.057933258813706694,0.057933258813706694,0,1
624,1.2416302605210421e+33,1.71926196375629e+33,8089666652252628.0,23051218518.023563,6041924.532353922,9.977770507155453,0.03497027818877427,1.740791279032903,0.3995028362302246,0.05771333852329716,0.05771333852329716,0,1
625,1.243623246492986e+33,1.7193316657582873e+33,8043290144913529.0,23081182864.645226,6034297.6336504435,9.933105840156955,0.03457027083609385,1.7381069851237123,0.39950249057825094,0.057494254736310146,0.057494254736310146,0,1
626,1.2456162324649299e+33,1.7194005623244444e+33,7997080421681538.0,23111203178.130753,6026668.930864419,9.888537327863814,0.03417400619686313,1.7354322163942655,0.3995021423018004,0.05727602547298001,0.05727602547298001,0,1
627,1.2476092184368738e+33,1.7194686600636103e+33,7951037007861339.0,23141279783.09609,6019037.766014081,9.844065785908334,0.033781439885171634,1.7327669256282425,0.39950179158216503,0.057058667953220336,0.057058667953220336,0,1
628,1.2496022044088176e+33,1.719535965564163e+33,7905159433404252.0,23171413008.635746,6011403.497164123,9.799691994343478,0.03339252872644089,1.7301110660410564,0.3995014385967535,0.056842198606140114,0.056842198606140114,0,1
629,1.2515951903807615e+33,1.7196024853940096e+33,7859447232908230.0,23201603188.32281,6003765.498425691,9.755416698119703,0.03300723072519508,1.727464591275379,0.3995010835190583,0.056626633079570395,0.056626633079570395,0,1
630,1.2535881763527054e+33,1.7196682261005875e+33,7813899945617860.0,23231850660.208958,5996123.159956394,9.711240607562862,0.03262550503344346,1.7248274553966878,0.3995007265186236,0.05641198624958982,0.05641198624958982,0,1
631,1.2555811623246494e+33,1.719733194210863e+33,7768517115424361.0,23262155766.82442,5988475.8879602915,9.667164398852979,0.032247311919660036,1.7221996128888515,0.3995003677610107,0.056198272230039974,0.056198272230039974,0,1
632,1.2575741482965933e+33,1.7197973962313317e+33,7723298290865594.0,23292518855.178017,5980823.104687908,9.6231887145037,0.03187261273834956,1.7195810186498057,0.3995000074077649,0.05598550438202338,0.05598550438202338,0,1
633,1.2595671342685372e+33,1.7198608386480195e+33,7678243025126046.0,23322940276.75714,5973164.24843622,9.579314163842273,0.03150136990018453,1.7169716279872298,0.3994996456163782,0.05577369532337334,0.05577369532337334,0,1
634,1.261560120240481e+33,1.719923527926481e+33,7633350876036841.0,23353420387.527752,5965498.773548662,9.535541323489909,0.031133546842703825,1.7143713966143015,0.3994992825402547,0.055562856938089114,0.055562856938089114,0,1
635,1.263553106212425e+33,1.7199854705118002e+33,7588621406075738.0,23383959547.934395,5957826.150415128,9.491870737842332,0.030769108001561064,1.7117802806454836,0.3994989183286727,0.05535300038572773,0.05535300038572773,0,1
636,1.2655460921843688e+33,1.7200466728285909e+33,7544054182367128.0,23414558122.90019,5950145.865471967,9.448302919550414,0.03040801878230978,1.709198236592355,0.39949855312674576,0.05514413611074545,0.05514413611074545,0,1
637,1.2675390781563127e+33,1.720107141280996e+33,7499648776682038.0,23445216481.826828,5942457.421201987,9.404838350000741,0.030050245532717935,1.7066252213595041,0.39949818707538653,0.05493627385178205,0.05493627385178205,0,1
638,1.2695320641282566e+33,1.7201668822526883e+33,7455404765438130.0,23475934998.59457,5934760.336134452,9.36147747979596,0.029695755515598415,1.7040611922404414,0.3994978203112639,0.054729422650880565,0.054729422650880565,0,1
639,1.2715250501002004e+33,1.7202259021068696e+33,7411321729699698.0,23506714051.56227,5927054.144845086,9.318220729234811,0.02934451688214778,1.7015061069135713,0.3994974529667667,0.05452359086263623,0.05452359086263623,0,1
640,1.2735180360721443e+33,1.7202842071862717e+33,7367399255177671.0,23537554023.567337,5919338.397956067,9.275068488791721,0.02899649864578288,1.698959923438208,0.39949708516996035,0.05431878616326994,0.05431878616326994,0,1
